Analista Sênior,"Prós: Oportunidade de mudança de projetos, agregar conhecimento dentro da organização e na sua própria carreira, acompanhamento do gestor da empresa dentro dos projetos. Contras: A empresa possui muitas vagas para cargos técnicos deixando de fora profissionais de negócios, existem ótimos profissionais de negócios na empresa, mas poderiam ter mais oportunidades.   ",0,Função não relacionada a área de TI
Analista,"Prós: Ambiente de trabalho é muito bom e possui desafios interessantes, que desenvolvem os colaboradores. Na maior parte dos cargos o horário de trabalho é flexível. Contras: Falta de reconhecimento dos funcionários, falta de plano de carreira (impactando cargos e salários). A empresa só da aumento quando pedem demissão. A gestão das demandas é muito desorganizada, gerando retrabalho e desgastando mais que o necessário.   ",0,Função não relacionada a área de TI
"Promotor de Vendas - Ex-funcionário, saiu em 2013","Prós: empresa de grande porte, ótimos benefícios, Vale refeição e Alimentação acima da media de mercado, home office 1 vez por semana, celular corporativo em todos os niveis pesamento nas pessoas, Contras: por ser muito grande há algumas falhas de comunicação, dificil encontrar alguns responsaveis por certas atividades, mas esta sendo melhorado dia a dia Conselhos para presidência: pensar nas pessoas e no clima da empresa   ",1,Função não relacionada a área de TI
"Assistente de RH - Ex-funcionário, saiu em 2017","Prós: Ambiente saudável e equilibrado, com baixa pressão e grande liberdade para desenvolver seu trabalho. Oportunidade de se trabalhar com novas tecnologias e soluções de grande escala, sendo permitido que sejam propostas soluções inovadoras. O escritório é bem localizado. Contras: Muitos cargos de chefia, inclusive diretores. Salários abaixo da média do mercado. Falta de uma visão estratégica para a empresa a longo prazo. Alguns departamentos funcionam isolados e não se comunicam bem. Estrutura física não é ideal.   ",1,Função não relacionada a área de TI
Analista,"Prós: Empresa com ótimos benefícios, ambiente estável, oportunidade de crescimento, pessoas engajadas a fazer o melhor e em equipe e clima organizacional bom. Contras: Remuneração abaixo da média de mercado, perdemos muitas pessoas por conta do salário. Apesar de um dos valores ser a transparência, não acho que as pessoas são de fato transparentes umas com as outras. Existe muita falsidade.   ",0,Função não relacionada a área de TI
"Executivo de Contas - Ex-funcionário, saiu em 2018","Prós: A empresa da muita oportunidade de crescimento profissional ao funcionario no sentido do conhecimento. Possui excelentes beneficios e da todo suporte necessario para o desenvolvimento. Contras: Empresa possui um criterio de seleção de vagas baseada na indicação e não na competencia do profissional. A possibilidade de crescimento é muito pequena. As politicas internas deveriam funcionar melhor. Conselhos para presidência: A empresa em si tem total capacidade para se tornar uma das maiores no setor de telecom, mas precisa melhorar a gestão e valorizar mais o funcionário técnico.   ",1,Função não relacionada a área de TI
Agente de Atendimento Operacional,"Prós: Pagamento em dia, oportunidade para quem procura primeiro emprego, tem o cartão associado para contas no site com desconto de 10 por cento . Contras: É uma empresa legal de trabalhar o problema são os gestores, são desumanos e poucos se importam com o bem estar do funcionário só querem números e um tal de indicador maldito affs Deus mim livre. Sai dessa empresa com tendinite, tendinose e bursite. Conselhos para presidência: Trocar todos os gestores.   ",0,Função não relacionada a área de TI
Analista de Planejamento Financeiro Sênior,"Prós: Empresa oferece otima remuneracao e beneficios, cursos e plano de carreira para os funcionarios. Empresq muito dinamica e gestores qualificados. Contras: A empresa em 2016 passou por um estruturacao e demitiu uma gra de parte do comercial . Alem disso gechou muotos dillers e beneficios de funcionarios.   ",0,Função não relacionada a área de TI
"Assistente - Ex-funcionário, saiu em 2018","Prós: Pessoas são muito comprometidas ao querer dar o resultado, equipe muito bacana com potencial de crescimento muito bom. Curso dados são bem legais Contras: A pressão e a remuneração é ruim e o local de trabalho é afastado dos restaurantes e acessos à transporte público. O hieraquismo toma conta da empresa   ",1,Função não relacionada a área de TI
Funcionário,"Prós: Muitas oportunidades de aprendizado, a IBM disponibiliza vários cursos online e certificações, para um estagiário que quer aprender o céu é o limite na IBM. Contras: Acredito que o ponto negativo na IBM em Porto Alegre seja que falta um core da IBM, a maioria dos IBMistas trabalham no cliente e por conta disso falta um pouco uma central da IBM em POA.   ",0,Função não relacionada a área de TI
" - Ex-funcionário, saiu em 2017","Prós: A empresa possui muitos benefícios, Massoterapia, Vale Alimentação, convênio médico, descontos em faculdades. Entretenimento nas datas festivas e muito mais... Contras: Diminuíram o valor do PPR, supervisores precisam de treinamento para lidar com gestão de pessoas. O que nos move é o reconhecimento, os nossos líderes precisam saber. Conselhos para presidência: Continuem ampliando o Projeto Top performacer.   ",1,Função não especificada
"Analista de Field Service - Ex-funcionário, saiu em 2014","Prós: A empresa da oportunidade de crescimento profissional, antes da crise abria processos de caça talentos, busca desenvolver o colaborador em vários setores. Contras: Acredito que é um ponto negativo da maioria dos supermercados é trabalhar aos domingos e feriados, e também as poucas poucas oportunidades na área administrativa ",1,Função não relacionada a área de TI
Analista de Infraestrutura II,"Prós: Ótimo ambiente de trabalho com baixa pressão e grande liberdade para desenvolver um trabalho de qualidade. Oportunidade de trabalhar com novas tecnologias de mercado. Contras: Muitos cargos de chefia onde o preço final acaba não fica tão competitivo comparando-se com outros concorrentes do mesmo setor. Começou um pouco atrasado no mundo Cloud.""",0,Função não relacionada a área de TI
Coordenador de Manutenção,"Prós: Aprendizado, Dinâmica insana, ótimo ambiente de trabalho, cultura vencedora, ótimos benefícios, treinamento constante, possibilidade de carreira Contras: Alguns lideres divergem da cultura da empresa, poderia ter maior flexibilidade de horários, a meta sempre chegava na metade do quarter, mudança do conceito de meritocracia Conselhos para presidência: Gerenciar mais de perto a postura de alguns lideres, pois a Dell tem uma cultura incrivel , só que nem sempre a gestão acompanha   ",0,Função não relacionada a área de TI
"Assistente de Novos Negócios - Ex-funcionário, saiu em 2017","Prós: Ambiente de Trabalho Contras: Péssimo Gerenciamento e organização, faltas graves na forma como as demandas são repassadas, departamentos se comunicam muito mal e as soluções ofertadas para os clientes são mal elaboradas. Conselhos para presidência: Melhorar a qualidade dos serviços e da gerência   ",1,Função não relacionada a área de TI
Senior Sales Manager,"Prós: Todos os funcionários são altamente capacitados e o clima organizacional é bom. Possui os melhores benefícios possível e após efetivação se for para área de vendas tem bonificação de até 10 salários dependendo do cargo. Contras: O setor de vendas exige muito do funcionário. As metas são extremamente altas e as vezes fora da realidade o que gera uma pressão altíssima. A questão de carreira também é um pouco complicada, dificilmente se consegue uma promoção lá dentro.   ",0,Função não relacionada a área de TI
Estagiário,"Prós: Realizam incentivos aos funcionários com cursos referentes ao cargo de atuação durante o horário de expediente. Tratam os funcionários com respeito levando em consideração as pessoas. Contras: Os eventos realizados pela empresa deveriam se estender à todos os sites pois assim a participação dos eventos seria possível, considerando a distância entre a sede.   ",0,Função não relacionada a área de TI
Analista de Experiência do Cliente Sênior,"Prós: A empresa possui grande variedade de areas e propicia conhecimento, troca de informações, job rotation, e agrega conhecimento em todos os momentos Contras: Muita hierarquia, para todas as demandas ou necessidades se faz necessario uma serie de aprovacoes, tornando a empresa burocratica e lenta em tudo   ",0,Função não relacionada a área de TI
"Telemarketing - Ex-funcionário, saiu em 2018","Prós: Empresa boa, conhecimento ótimo, lá você aprende de tudo. Contras: Quadro de funcionario reduzido, acumulo de tarefa, desgaste fisico e emocional.Quadro de funcionario reduzido, acumulo de tarefa, desgaste fisico e emocional.   ",1,Função não relacionada a área de TI
Estagiário,"Prós: Benefícios que estão acima do praticado no mercado concorrente, flexibilidade nos horários e atenção ao cumprimento de jornadas de trabalho. Bom ambiente Contras: Comunicações internas insuficientes, o que dificulta seguir as diretrizes e regras internas, muitas políticas não são respeitadas na prática ",0,Função não relacionada a área de TI
" - Ex-funcionário, saiu em 2004","Prós: Oportunidades para qualificados. Contras: Não tem festas de empresa.""",1,Função não especificada
Auxiliar Operacional,"Prós: Dependente da gestão é um ambiente favorável para aprendizagem e autodeseenvolvimento. Em Itapevi há refeitório no local que recentemento mudou para sodexo, o que trouxe mais qualidade. Contras: Não há plano de carreira, meta nem análise de desenvolvimento. Seu trabalho não é medido de nenhuma forma. Quando é promovido tem que pedir ajuste salarial, mas é algo que deveria vir junto com a promocao.   ",0,Função não relacionada a área de TI
Especialista em TI,"Prós: Chance de crescimento, ambiente de trabalho agradável e informal, oferece benefícios e salário sempre em dia. A empresa é muito correta e cumpre os prazos de pagamentos. Contras: Comissão baixa e nunca bate com o valor vendido durante o mês. Linhas canceladas são descontadas da sua comissão em até 90 dias e isso não da segurança para o trabalhador. Conselhos para presidência: Ouvir mais os funcionários para entender os problemas práticos e os burocráticos do dia a dia a fim de melhorar a relação empregador x empregado e assim melhorar a relação final e mais importante empregado x cliente.   ",0,Função não relacionada a área de TI
Data Science Analyst,"Prós: Crescimento e desenvolvimento profissional e oportunidades de projetos internacionais fazendo com que as opções de industria e clientes somem ao currículo Contras: Por ser uma consultoria grande e com muita concorrência interna, às vezes é demorado para subir de nivel em determinado cargo, por mais que você já esteja apto para isso   ",0,Função não relacionada a área de TI
Account Executive,"Prós: Muita flexibilidade, como home office por exemplo, beneficios (vr, plano de saude excelente, vidalink), ambiente de trabalho excelente, muito inclusiva, pensa nos funcionarios (diversas atividades voltadas para desenvolvimento pessoal) Contras: Salarios defasados em relacao ao mercado, infelizmente. Fora isso, é uma empresa sensacional! Recomendaria para quem está em inicio de carreira e precisa de experiencia Conselhos para presidência: Apenas equiparar os salarios (especialmente da parte operacional) a demais empresas do setor   ",0,Função não relacionada a área de TI
Software Engineer,"Prós: Horário flexível, family-friendly, estacionamento no local, boas instalações, colegas excelentes, possibilidade de trabalhar com várias tecnologias de ponta, dependendo de quanto trafega entre os projetos. Contras: Fábrica de software para unidade gringa. Ideias inovadoras não são utilizadas, a menos que sejam enviadas para os EUA e retornem como demanda. Tipo a laranja que mandamos pros EUA para recomprar em forma de suco bem mais caro. Conselhos para presidência: Retomem o R do RnD.   ",0,Função não relacionada a área de TI
"Menor Aprendiz - Ex-funcionário, saiu em 2008","Prós: Ambiente da empresa é ótimo, a cultura de meritocracia e incentivo de crescimento são os pontos fortes da empresa, pessoas são os pontos positivos da empresa. Contras: Estive na empresa durante um período de transições entre trocas de cargas horárias e trocas de gerência o que acabou prejudicando meu desempenho, e a cobrança não condiz com o retorno financeiro.   ",1,Função não relacionada a área de TI
Consultor Júnior,"Prós: Ótimos benefícios e possibilidade de ganho de comissão. Plano de saúde muito bom e plano odontológico excelente. Trabalhar ao lado do Shopping Morumbi também é muito cômodo. Contras: Politicagem é o que rege a empresa. Na área de Oracle Digital, muitas pessoas incompetentes nos cargos de gestão. Metas calculadas de forma injusta. Pessoas de outro país definindo a estratégia do Brasil. Pressão e ameaças de corte fora da realidade Conselhos para presidência: Rever a estratégia da área de Oracle Digital e colocar gestores competentes   ",0,Função não relacionada a área de TI
Consultor I,"Prós: Empresa com boas perspectivas de mudança de projeto, bom lugar para quem está iniciando na área de tecnologia da informação, lugar onde se aprende como trabalhar em situações Contras: Os salários não são atraentes para profissionais seniores, muita rotatividade de profissionais, baixa retenção nos projetos, pacote de benefícios não muito adequado Conselhos para presidência: Valorizar os profissionais seniores, fazer melhores esforços para rete-los, diminuir o turn-over ",0,Função não relacionada a área de TI
" - Ex-funcionário, saiu em 2016","Prós: Bom salário, ótimo plano médico, paga adicionais, hora extra, ótimo valor vale refeição e se cuidar bem, o piv vem mais de 100% fácil. Ótima chefia e equipes de apoio. Contras: Burocracia emperra o processo de atendimento. Queda da qualidade dos equipamentos e falhas de processo acaba passando uma imagem errada a cliente. Preocupação de diretoria com indicadores que eles mesmos criam e não com o cliente reforça essa afirmativa. Conselhos para presidência: Escute equipe de campo, eles são a personificação da empresa. Eles que tem o feeling do que é bom e ruim para todos. Parem de terceirizar tudo. Funcionário reconhecido CLT direto se sente mais valorizado e consequentemente melhora o atendimento.",1,Função não especificada
"Analista SEM - Ex-funcionário, saiu em 2018","Prós: Trabalhar na TIVIT é muito interessante, pois possui cursos e formação técnica profissionalizantes, gestão de pessoas e política de reembolsos. Contras: O que deixa a desejar são os benifícios, pacote bem básico, dentro do que exige a CLT. Outro ponto é o valor do VR de 17,50, sendo que descontam em folha de pagamento 50,00 mensais.   ",1,Função não relacionada a área de TI
Estagiário,"Prós: Benefícios, estabilidade, empresa de grande porte e reconhecida no Mercado. Pagamento sempre em dia e ótimos beneficios. Recomnedaria essa empresa. Contras: Salários abaixo do Mercado. Localização ruim sem nada por perto. Falta plano de carreira e melhor reconhecimento do funcionário. Flata confraternização no final do ano.   ",0,Função não relacionada a área de TI
Técnico,"Prós: Empresa paga corretamente, possui benefícios como descontos em produtos e serviços da empresa. As equipes são boas com exceção de alguns líderes. Contras: Não possui plano de carreira de funcionários, muitas vezes contratam pessoas de fora da empresa para assumir cargos de liderança, sendo que na maioria das vezes essa promoção poderia ser feita com algum funcionário interno.   ",0,Função não relacionada a área de TI
Analista Financeiro Júnior,"Prós: Empresa boa de se trabalhar, refeitório no local, pagamento em dia, não atrasa. Escala De segunda a sábado, mas ao todo uma empresa boa para se trabalhar Contras: Supervisores despreparados, pessoal do rh totalmente grosso, precisa mto aprender a lidar com os Funcionários, essa parte a empresa peca bastante   ",0,Função não relacionada a área de TI
"Treinamento - Ex-funcionário, saiu em 2018","Prós: Salário ótimo Contras: Mudanças o tempo todo, oscilação e demissões anualmente gerando um clima de o último apaga a luz   ",1,Função não relacionada a área de TI
Analista Sênior,"Prós: Empresa dinâmica, possibilidade de home office, fretado pago, plano de saúde muito bom. Ótima empresa para treinar o inglês e outros idiomas se possuir. Contras: Salário abaixo do mercado, em algumas ocasiões sinto que colocam o trabalho de 2 a 3 pessoas para você fazer e até tem que fazer horas extras sempre.   ",0,Função não relacionada a área de TI
Arquiteto de Soluções I,"Prós: Bons vínculos com grandes empresas. Fiquei alocado na IBM e me deu um grande ganho de experiência tanto profissional quanto de mercado...... Contras: A empresa demora a dar informações pessoais referente a problemas de contrato ou de benefícios,pois o RH só existe em São Paulo e só atende em poucos dias na semana Conselhos para presidência: Melhorar a parte de RH da empresa.   ",0,Função não relacionada a área de TI
Assistente de Assistente II,"Prós: Networking e pontualidade acredito serem os pontos fortes na cultura geral desta empresa. Desenvolvimento de idioma estrangeiro na prática também é muito favorável. Contras: Salário versus volume de trabalho. Valores não são condizentes com o volume de trabalho, dedicação e e diferenciação curricular exigidos pela empresa   ",0,Função não relacionada a área de TI
Executivo de Vendas,"Prós: Estrutura física muito legal, após a inauguração do novo prédio da Avenida Braz Leme, número 1.000. O prédio é realmente diferente e muito bonito. Contras: Total falta de processos de negócios, apesar de se posicionar como empresa que vende tais soluções. No mesmo sentido, as pessoas “se livram” dos problemas passando-os adiante. Conselhos para presidência: Definição de processos e respeitar mais o cliente, dando suporte após a venda das soluções.   ",0,Função não relacionada a área de TI
"Inside Sales - Ex-funcionário, saiu em 2016","Prós: Empresa muito jovem, com processos dinamicos, rapida, focada em atender bem os clientes. Os funcionarios de campo trabalham em Home Office, o que agiliza bastante o dia a dia. Contras: Falta um pouco de ideia de vender valor. Muito focada no transacional. Empresa que poderiam ter alguns processos mais rápidos. Vendem a meritocracia, mas existem muitas panelinhas. Conselhos para presidência: Ficar mais em vender valor. Desenvolver melhor a area de serviços. Desenvolver nuvem, que é algo extremamente embrionário e, na minha visão, e a chave para o futuro.   ",1,Função não relacionada a área de TI
Analista de Negócios,"Prós: Tudo, ambiente, salário, beneficios, treinamentos Contras: Não há   ",0,Função não relacionada a área de TI
Product Director,"Prós: Empresa com muitas oportunidades de remuneração e crescimento dentro da empresa, salários ótimos e horários flexiveis, o que ajuda bastanteee Contras: Nesse ambiente de trabalho, mais homens se interessam, e para as mulheres é muito difícil se encaixar e se sentir bem acolhida e confortável dentro da empresa.   ",0,Função não relacionada a área de TI
Solution Architect,"Prós: Empresa continua reconhecendo o funcionário que se empenha. Diretores com ideias inovadoras que incentivam a busca pelo conhecimento. Contato direto com gerência e diretoria. Boa convivência, horário flexível, bons benefícios, boa localização. Contras: Falta de plano de carreira e definições mais claras de o que se deve fazer em cada um dos cargos, deixando o funcionário sem uma diretiva para crescimento. Receita anual dependente de um único cliente. Apesar de ser um cliente estável e de bom relacionamento, causa uma pequena insegurança quanto ao futuro. Conselhos para presidência: Maior transparência quanto à forma de crescimento. Como não temos um plano de carreira, seria muito interessante que os funcionários soubessem o que devem fazer para seu crescimento profissional e evitaria ""teorias"" de como o processo funciona que, em muitos casos, desmotivam os funcionários.   ",0,Função não relacionada a área de TI
Analista de Marketing,"Prós: A Empresa em si é a melhor para se trabalhar , paga muito bem, muitos benefícios, oportunidade de crescimento dentro da empresa , incentivos Contras: Gestão desmotiva os funcionários ...diminui o rendimento, muita pressão psicológica, trabalhar sem bater cartão, pra não dar hora extra , não tirar 30 dias de férias Conselhos para presidência: Conversar mais com a linha de frente ",0,Função não relacionada a área de TI
" - Ex-funcionário, saiu em 2018","Prós: Flexbilidade e um ótimo ambiente para trabalhar com tecnologias diversas e aprender, possibilidade de crescimento na empresa. Estrutura e organização são pontos fortes Contras: Não há itens para serem pontuados; com base na minha experiência. E pouco tempo atuando dentro do ambiente, para pontuar algo negativo, poder ser que com tempo haja uma outra visão.   ",1,Função não especificada
Consultora de Vendas,"Prós: Oportunidade de crescimento para várias carreiras e ótimos salários, tendência em desenvolvimento e dinâmica com trabalho corporativo, sempre! Contras: Muita fofoca, muito puxa saco, gerência não trabalha por competência e sim por relações pessoais o que descaracteriza uma empresa que deveria ser somente profissional. Conselhos para presidência: Se demita   ",0,Função não relacionada a área de TI
Gerente Comercial,"Prós: Empresa oferece muitos benefícios e plano de Crescimento. Excelente estrutura e condições para desempenhar seu trabalho. Gestores alinhados com as diretrizes da companhia. Contras: Ambiente de muita pressão. Indicadores são bastante cobrados e Reunioes diarias. Ambiente extremamente competitivo. Metas não alinhadas com a realidade de mercado.""",0,Função não relacionada a área de TI
"Supervisor/Coordenador - Ex-funcionário, saiu em 2017","Prós: Empresa com ótimo ambiente, muitas pessoas prestativas, incentiva o trabalho em equipe e te proporciona um grande aprendizado. Para quem quer trabalhar com e-commerce, é a empresa ideal! Contras: Apesar de amar a empresa, acho que você fica muito tempo preso em uma função, sendo que lá dentro existem muitas áreas para explorar. Ficar em uma mesma função por muito tempo, dá uma desestimulada nos funcionários.   ",1,Função não relacionada a área de TI
Analista de Marketing Pleno,"Prós: Empresa seria, ambiente agradável e travalham com incentivos aos funcionários. Muitos treinamentos são realizados e confraternizações. Boa empresa Contras: Nao existe a tão famoso e prometido planonde carreira. Dificilmente existe te alguma promoção, e sim processo seletivo externo, não dando assim oportunidade de crescimento aos profissionais   ",0,Função não relacionada a área de TI
Consultor,"Prós: Flexibilidade é a melhor coisa na empresa. Você pode fazer seu horário, trabalhar de qualquer lugar, isso é maravilhoso. Mas a liderança ainda pergunta “onde você está?” Contras: Life balance, overtime diário sem hora extra, compensação só quando projeto acaba é mesmo assim é uma briga conseguir 1 dia. Seu propósito nem sempre é visto de maneira positiva, bem diferente do discurso de diversidade. Você pode colocar seu ponto de vista, mas não serve pra nada na prática. A Liderança não é admirada. Conselhos para presidência: Boa parte da liderança ainda quer que você trabalhe como ele fez pra subir na carreira, mas minha aspiração nem de longe é ser alguém igual a ele.   ",0,Função não relacionada a área de TI
"Analista Administrativo - Ex-funcionário, saiu em 2011","Prós: Oportunidades de aprendizado e desenvolvimento de carreira constantes. Benefícios são um diferencial em comparação com o mercado. Plano de carreira a longo prazo. Contras: O salário é bem abaixo do mercado e há uma tentativa de compensação com os benefícios, que são bons, mas não compensam. Dificuldade em trocar de projeto. Conselhos para presidência: Remuneração compatível com o mercado e fazer os valores da empresa valerem longe da sede (projetos e clientes)   ",1,Função não relacionada a área de TI
Analista de Negócios I,"Prós: Ótimos relacionamentos, equipes top performance, ambiente agradável, software de grande penetração no mercado, boa reputação e executivos de visão estratégica. Contras: Estrutura de negócio em construção, gestão do conhecimento ainda embrionária para uma empresa deste porte, o que deveria ser um diferencial e acelerador, acabava em frustração para o cliente.   ",0,Função não relacionada a área de TI
Técnico de Redes Pleno,"Prós: Bom ambiente de trabalho, Café da manhã, bons gestores que ouvem e dão feedbacks sobre sua conduta que ajuda sempre a melhorar o trabalho e evoluir Contras: Nenhum plano de carreira, se você entrar como Help Desk ou Service Desk, vai ficar assim por um bom tempo, a não ser que consiga entrar em um novo projeto com um salario melhor e beneficios melhores, porque se for para evoluir la dentro, so se virar amigo do chefe   ",0,Função não relacionada a área de TI
Analista de de Processos,"Prós: Por esse uma empresa multinacional acaba agregando valor ao currículo do funcionário, o funcionário tem a oportunidade de se desenvolver.... Contras: Falta de plano de carreira profissional, falta de benefícios mais abrangentes que poderiam ser adicionados na carreira do colaborador.......   ",0,Função não relacionada a área de TI
Estagiário,"Prós: Total liberdade ao funcionário, ambiente típico do vale do silício. Benefícios muito interessantes como cursos de graça e descontos em produtos de empresas parceiras. Contras: A média salarial se encontra um pouco abaixo do valor ofetecido por outras empresas no mercado. A empresa perde ótimos profissionais devido à esse problema. Conselhos para presidência: Media salarial um pouco abaixo do mercado, o que absorve alguns ótimos profissionais para outras empresas.   ",0,Função não relacionada a área de TI
Inside Product Specialist,"Prós: empresa muito boa........................................................................................................................... Contras: nenhum..................................................................................................................................................... Conselhos para presidência: muito boa empresa""",0,Função não relacionada a área de TI
Analista de Testes Pleno,"Prós: Salários e benefícios em dia, salário um pouco acima da média do mercado em Recife, local de trabalho seguro e bem localizado, flexível no horário, local amigável de se trabalhar. Contras: Muita cobrança por projetos vendidos com prazos curtos, horas extras em excesso, não tem reconhecimento, não existe plano de carreira, só existe reconhecimento se cobrar ou tiver proposta de outra empresa. Conselhos para presidência: Reconhecer primeiro os mais antigos antes de contratar alguém com cargos acima de quem já rala a bastante tempo e não é reconhecido   ",0,Função não relacionada a área de TI
Channel Manager,"Prós: Empresa multinacional com muitas oportunidades. Existe uma infinidade de oportunidades, mas, como toda empresa grande, é necessário correr atrás para conseguir crescer. Self-service ao extremo, facilita muito a vida por não precisar de muita burocracia para resolver coisas simples, como reserva de viagem! Contras: Às vezes falta coordenação entre os times. Algumas oportunidades surgem entre dois times distintos e estes não conversam entre si! Aquilo que poderia ser um grande contrato acaba sendo dividido em contratos menores ou então ocorre uma competição interna!   ",0,Função não relacionada a área de TI
Solution Architect,"Prós: Pontes nos feriados locais, oferecimento de frutas na parte da manhã. Ambiente de trabalho amigável, com horários flexíveis e equipe engajada. Contras: Muitas horas extras, sendo que muitas vezes não se tem escolha de não fazer. Não há uma separação clara de atividades entre as equipes e de responsabilidades entre os cargos. Conselhos para presidência: Deve trabalhar a igualdade entre todos, principalmente entre as filiais. Se organizar melhor nos planejamentos e execuções das atividades, além de retribuir mais ao desempenho dos funcionários (para isso será necessário maiores fiscalizações e análises para não continuar com a cultura de promoções baseadas em interesses pessoais dos cargos de chefes)   ",0,Função não relacionada a área de TI
Consultor,"Prós: Bons benefícios, recebo um vale alimentação de R$ 726,00 e um ótimo plano de saúde. A comissão também é muito boa. Gosto que a minha comissão é somada ao meu salário base, ou seja recebo os 2.. diferente de alguns lugares que recebe só a comissão. Contras: Bastante pressão, por parte dos clientes, e gestores em relação as metas. Telecom você deve estar ciente que terá que resolver problemas cinstantemente.",0,Função não relacionada a área de TI
Funcionário,"Prós: Liberdade para atuação técnica, oportunidades de cargos em outras localidades, cursos gratuitos através de plataforma própria online e parceiras. Contras: Muito burocrática, possui um RH que não funciona, benefícios oferecidos no limite da convenção coletiva, alteração de salário ocorre muito tempo depois da promoção, liderança distante, descaso com colaboradores alocados em clientes.   ",0,Função não relacionada a área de TI
"Atendimento Call Center - Ex-funcionário, saiu em 2019","Prós: Bons benéficos , e pagam creche também , tem celular com uma linha de crédito , refeito, é uma empresa grande tem ginástica , varias áreas pra funcionário Contras: Muito serviço e tem que vender produtos , trabalha de sábado à domingo uma folga semanal e tbm trabalha em feriados inclusive ano novo , mas tem folga no aniversário Conselhos para presidência: É legal entra como aprendiz   ",1,Função não relacionada a área de TI
"Promotora de Vendas - Ex-funcionário, saiu em 2019","Prós: Empresa muito boa, plano de carreira e benefícios e salário muito bom. Ambiente de trabalho bem legal. Eu gostei muito de trabalhar nessa empresa. Contras: Muita cobranças, devido a empresa terceirizar muita área isso dificulta um pouco mais no dia a dia. Sistema Sempre parando, para baixar um serviço às vezes demorava muito. Conselhos para presidência: Sem sugestão   ",1,Função não relacionada a área de TI
" - Ex-funcionário, saiu em 2017","Prós: Colegas de trabalhos excelentes com conhecimentos sólidos sabem o que faz, boa estrutura, boa localidade com excelentes equipamentos e liberdade para escolha de novas tecnologias Contras: Má gestão, falta de crescimento na parte de T.I, outras áreas você vê pessoas mudando de cargo, mas no ti se você entra com um carga, ficará neste cargo até que saia Conselhos para presidência: Reconhecer mais seus funcionários, não são mero piões como muitos acham, sem eles a empresa não andaria   ",1,Função não especificada
Agente de Atendimento e-Mail,"Prós: Oportunidade e diversidade. . Contras: Novo prédio próprio ainda não concluído, mais está em fase de conclusão. . Conselhos para presidência: O que não mudam são as mudanças.   ",0,Função não relacionada a área de TI
"Assessor - Ex-funcionário, saiu em 2010","Prós: Oportunidade de crescimento e aprendizado, tive a oportunidade de trabalhar por 5 anos e pra mim foi a melhor empresa até começo de 2013, depois disso a empresa mudou completamente. Contras: por mais que aleguei oportunidade de crescimento, posso afirmar que foram para meus colegas, pois para mim, fiquei na promessa de terminar a faculdade para conseguir subir e depois me pediram experiencia na área! fora que quando entrei me ""venderam"" um programa chamado (conheça outra área) que no qual sempre tentei entrar e nunca fui chamada. Conselhos para presidência: teve uma vez que o gerente geral fez uma reunião e ele perguntou se queríamos dinheiro ou descanso. TODOS pediram descanso, porque teve um período em que estávamos exaustos de tanto fazer hora extra. Hoje creio que esse problema já tenha sido solucionado. mas gostaria de pedir para que eles olhassem para os profissionais que acabaram fazendo cursos, faculdades etc na esperança de ter um cargo melhor e que não foi aproveitado simplesmente por não ter experiência, sendo que passei a faculdade inteira dentro da empresa tentando uma oportunidade no que estava estudando.   ",1,Função não relacionada a área de TI
Estagiário A,"Prós: Ótima valorização dos colaboradores nas matrizes (Jaguariúna, Orbitall, São Leopoldo). Sistema de comunicação eficiente. Sistema de atendimento ao Service Desk e RH fáceis. Contras: Para colaboradores remotos alocados em Clientes não é dada nenhum reconhecimento, onde a taxa de realocação é alta por esse motivo, como se fosse ferramentas substituíveis. Apenas recebemos o básico, de salário e benefícios. Conselhos para presidência: Todos os funcionários devem ter uma mesma tratativa, todos alocados em clientes são separados de eventos, carreira, benefícios, esquecidos. Sendo que quando insatisfeitos e desmotivados é recebido um convite da gestão para largar e conseguir algo melhor, realmente sem esperança de receber o total valor da empresa.   ",0,Função não relacionada a área de TI
"Vendedor Comercial Interno - Ex-funcionário, saiu em 2016","Prós: Gosto da visao da empresa e da quantidade de materias que ela disponibiliza para o aprendizado do contribuinte, nao só para sua vida profissional mas também pessoal. Você aprende a aprender. Contras: Muitos não compartilham a visão da empresa, inclusive sua Gestão. A empresa prega uma coisa que não esta sendo acompanhada por seus proprios gestores, gerando perda de grandes talentos. Seja pela retenção prolongada dos mesmo em um cargo como pela insistência em vagas preenchidas por funcionários que não possuem o perfil da vaga. Conselhos para presidência: Pensem melhor em toda a experiência de usuário do proprio funcionário... Da contratação à saida. E também em quem irá gerir... Será que os gestores/executivos falam o que seus funcionarios realmente pensam ou só o que seus superiores querem ouvir? Tenham coragem para enfrentar seus medos, não só por vocês mas também por aqueles que os seguem!   ",1,Função não relacionada a área de TI
Agente de Atendimento,"Prós: Possui bons beneficios como vale alimentação, vaga de estacionamento, linhas de fretado para a maioria das regiões (em São Paulo) e grandes contratos. Contras: Não tem plano de carreira e para se manter, precisa literalmente ser ""amigo"" do superior imediato. Caso contrário, o risco de ser demitido (independente de desempenho) é grande. Conselhos para presidência: Rever processos de gestão de pessoas, para que a empresa sempre tenha os melhores profissionais a disposição. Caso contrário, a empresa acaba ficando com os piores profissionais e acaba impactando projetos!   ",0,Função não relacionada a área de TI
